,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
5463,300579.SZ,20240220,20.29,20.62,19.9,20.54,20.5,0.04,0.1951,29610.38,60033.969
5464,000875.SZ,20240220,4.16,4.16,4.09,4.13,4.18,-0.05,-1.1962,246440.64,101589.216
5465,300960.SZ,20240220,12.58,13.2,12.2,13.06,12.45,0.61,4.8996,36472.94,46851.652
5466,300933.SZ,20240220,6.01,6.07,5.85,6.05,6.04,0.01,0.1656,50792.48,30328.059
5467,837212.BJ,20240220,8.43,8.83,8.25,8.67,8.5,0.17,2.0,15976.84,13845.938
5468,002454.SZ,20240220,5.45,5.54,5.35,5.53,5.5,0.03,0.5455,72087.0,39590.36
5469,002615.SZ,20240220,5.7,5.74,5.57,5.74,5.66,0.08,1.4134,157317.24,89332.844
5470,600982.SH,20240220,3.57,3.58,3.51,3.57,3.57,0.0,0.0,75817.61,26951.349
5471,002736.SZ,20240220,8.18,8.34,8.13,8.31,8.22,0.09,1.0949,293871.23,242804.288
5472,600643.SH,20240220,4.56,4.64,4.5,4.62,4.51,0.11,2.439,186065.96,84876.581
5473,000963.SZ,20240220,32.36,34.07,32.18,33.26,32.55,0.71,2.1813,180792.95,600252.73
5474,002291.SZ,20240220,6.26,6.38,6.13,6.35,6.3,0.05,0.7937,302434.71,189799.736
5475,300230.SZ,20240220,3.36,3.42,3.32,3.41,3.38,0.03,0.8876,106628.87,36061.291
5476,601366.SH,20240220,4.07,4.15,4.01,4.13,4.05,0.08,1.9753,42204.0,17286.062
5477,600730.SH,20240220,4.65,4.66,4.4,4.45,4.52,-0.07,-1.5487,309258.74,139456.697
5478,300941.SZ,20240220,16.52,17.45,16.01,17.13,16.53,0.6,3.6298,103915.22,174826.047
5479,300984.SZ,20240220,16.01,17.49,15.78,16.95,16.1,0.85,5.2795,15969.33,26816.55
5480,301136.SZ,20240220,8.26,8.58,8.1,8.5,8.27,0.23,2.7811,41518.83,34847.433
5481,002715.SZ,20240220,8.92,9.08,8.72,8.99,8.84,0.15,1.6968,28379.04,25387.005
5482,836675.BJ,20240220,6.05,6.17,5.9,6.12,6.0,0.12,2.0,7211.11,4358.783
5483,002763.SZ,20240220,6.83,7.03,6.73,7.01,6.83,0.18,2.6354,54203.22,37435.694
5484,600823.SH,20240220,1.06,1.11,1.05,1.11,1.06,0.05,4.717,233365.13,25632.73
5485,300210.SZ,20240220,7.38,8.3,7.29,7.94,7.64,0.3,3.9267,596854.41,469578.647
5486,600617.SH,20240220,3.18,3.21,3.13,3.18,3.18,0.0,0.0,66579.0,21150.784
5487,003029.SZ,20240220,14.03,14.45,13.63,14.42,14.06,0.36,2.5605,43127.24,61027.418
5488,300626.SZ,20240220,5.72,5.92,5.61,5.87,5.69,0.18,3.1634,64734.0,37501.74
5489,833230.BJ,20240220,9.87,10.92,9.87,10.59,10.2,0.39,3.8235,8171.11,8691.397
5490,301265.SZ,20240220,7.98,8.05,7.9,8.01,8.05,-0.04,-0.4969,14625.68,11651.117
5491,838971.BJ,20240220,11.35,11.55,10.77,11.44,11.27,0.17,1.5084,32318.63,36430.681
5492,301195.SZ,20240220,35.36,35.36,34.0,34.59,35.52,-0.93,-2.6182,11370.96,39236.611
5493,002314.SZ,20240220,2.7,2.7,2.63,2.68,2.69,-0.01,-0.3717,144028.61,38403.639
5494,300237.SZ,20240220,1.24,1.26,1.2,1.25,1.24,0.01,0.8065,328238.4,40447.113
5495,301280.SZ,20240220,31.09,31.44,30.51,31.1,31.8,-0.7,-2.2013,17617.5,54527.467
5496,002096.SZ,20240220,10.31,10.68,10.25,10.46,10.4,0.06,0.5769,80902.09,84821.319
5497,300854.SZ,20240220,9.89,10.16,9.64,10.09,9.94,0.15,1.5091,42800.4,42719.238
5498,002761.SZ,20240220,8.9,9.07,8.74,8.99,8.97,0.02,0.223,195768.95,174919.908
5499,000632.SZ,20240220,2.81,2.9,2.75,2.87,2.81,0.06,2.1352,171423.43,48874.393
5500,002610.SZ,20240220,1.79,1.79,1.74,1.77,1.78,-0.01,-0.5618,789637.0,138743.537
5501,600081.SH,20240220,8.69,8.74,8.5,8.68,8.69,-0.01,-0.1151,43934.41,37947.754
5502,000488.SZ,20240220,3.49,3.5,3.44,3.48,3.5,-0.02,-0.5714,134021.5,46540.757
5503,300418.SZ,20240220,37.92,41.2,37.5,37.9,38.5,-0.6,-1.5584,1274555.35,4934007.449
5504,002729.SZ,20240220,13.48,14.29,12.99,13.69,13.34,0.35,2.6237,86950.72,119049.423
5505,301318.SZ,20240220,29.9,29.9,29.9,29.9,24.92,4.98,19.9839,10203.59,30508.734
5506,300633.SZ,20240220,38.73,39.3,38.0,38.3,38.94,-0.64,-1.6436,26546.55,102115.603
5507,000402.SZ,20240220,3.42,3.45,3.36,3.4,3.43,-0.03,-0.8746,275213.59,93351.951
5508,601811.SH,20240220,12.95,13.11,12.66,13.04,12.99,0.05,0.3849,50664.0,65443.818
5509,001210.SZ,20240220,13.77,13.98,13.38,13.9,13.73,0.17,1.2382,21287.49,29308.233
5510,001314.SZ,20240220,40.17,43.74,39.03,40.9,40.5,0.4,0.9877,140164.8,579501.168
5511,301223.SZ,20240220,14.76,14.8,14.41,14.75,14.63,0.12,0.8202,8601.52,12623.367
5512,300046.SZ,20240220,10.85,11.15,10.61,11.06,10.91,0.15,1.3749,56278.99,61117.619
5513,002426.SZ,20240220,1.59,1.62,1.56,1.61,1.59,0.02,1.2579,439063.84,70124.805
5514,300957.SZ,20240220,60.35,61.38,59.92,61.15,60.73,0.42,0.6916,32278.68,195829.808
5515,600771.SH,20240220,25.08,25.58,24.8,25.35,25.05,0.3,1.1976,68462.36,173213.394
5516,003004.SZ,20240220,18.31,18.31,17.0,17.44,16.71,0.73,4.3686,49461.97,86728.982
5517,002108.SZ,20240220,3.54,3.55,3.48,3.53,3.56,-0.03,-0.8427,106768.3,37641.261
5518,000737.SZ,20240220,5.09,5.09,4.91,4.99,5.1,-0.11,-2.1569,101286.0,50484.219
5519,301202.SZ,20240220,20.37,24.29,19.95,23.33,20.36,2.97,14.5874,62210.84,139506.703
5520,002397.SZ,20240220,2.47,2.51,2.4,2.51,2.48,0.03,1.2097,133257.34,32793.156
5521,001896.SZ,20240220,3.48,3.49,3.35,3.41,3.48,-0.07,-2.0115,263419.98,89610.589
5522,600056.SH,20240220,11.15,11.51,10.96,11.47,11.2,0.27,2.4107,268866.55,305917.003
5523,000615.SZ,20240220,2.78,2.96,2.75,2.96,2.82,0.14,4.9645,188155.0,53921.54
5524,002401.SZ,20240220,15.49,15.86,14.91,15.66,15.53,0.13,0.8371,206629.97,319856.081
5525,600838.SH,20240220,6.57,6.69,6.43,6.6,6.67,-0.07,-1.0495,127117.84,83211.087
5526,002592.SZ,20240220,4.8,5.07,4.69,5.02,4.83,0.19,3.9337,63339.0,31119.992
5527,833751.BJ,20240220,7.82,8.04,7.67,8.0,7.77,0.23,2.9601,20778.42,16339.785
5528,600859.SH,20240220,14.56,14.77,14.42,14.62,14.55,0.07,0.4811,131870.21,192437.035
5529,601678.SH,20240220,3.93,3.94,3.87,3.89,3.95,-0.06,-1.519,170041.38,66177.596
5530,430139.BJ,20240220,12.63,14.14,12.6,14.01,12.98,1.03,7.9353,59729.37,79701.187
5531,300800.SZ,20240220,8.91,9.07,8.69,8.96,8.91,0.05,0.5612,20417.0,18140.233
5532,301032.SZ,20240220,6.01,6.19,5.86,6.16,5.99,0.17,2.8381,66741.71,40414.516
5533,002726.SZ,20240220,7.55,7.75,7.34,7.46,7.55,-0.09,-1.1921,123481.91,92659.01
5534,002403.SZ,20240220,5.87,6.05,5.71,6.02,5.89,0.13,2.2071,108802.49,64429.778
5535,600624.SH,20240220,4.38,4.51,4.35,4.47,4.44,0.03,0.6757,64004.35,28494.962
5536,601789.SH,20240220,3.62,3.65,3.54,3.62,3.62,0.0,0.0,138790.73,49900.489
5537,301023.SZ,20240220,25.8,26.6,25.25,26.09,25.93,0.16,0.617,10397.84,27076.348
5538,002229.SZ,20240220,19.51,20.65,19.39,20.65,18.77,1.88,10.016,832576.94,1689861.13
5539,301418.SZ,20240220,34.12,34.75,33.31,34.66,34.29,0.37,1.079,11300.89,38722.93
5540,000913.SZ,20240220,10.81,10.83,10.56,10.75,10.92,-0.17,-1.5568,61921.81,66296.835
5541,300410.SZ,20240220,4.97,5.06,4.8,5.02,5.0,0.02,0.4,94761.63,47171.274
5542,002016.SZ,20240220,4.75,4.97,4.65,4.94,4.77,0.17,3.5639,85275.15,41222.711
5543,000610.SZ,20240220,11.95,11.95,11.48,11.82,11.95,-0.13,-1.0879,84125.72,98354.046
5544,002882.SZ,20240220,12.47,13.3,12.16,13.05,12.4,0.65,5.2419,224292.89,285586.109
5545,000423.SZ,20240220,58.29,60.25,57.8,59.95,58.43,1.52,2.6014,80671.75,477694.665
5546,601567.SH,20240220,23.52,23.98,23.22,23.85,23.56,0.29,1.2309,110739.49,261583.311
5547,600779.SH,20240220,46.51,47.28,46.35,47.2,46.89,0.31,0.6611,30765.89,143861.523
5548,002524.SZ,20240220,4.09,4.19,3.99,4.18,4.09,0.09,2.2005,123949.0,51284.254
5549,301028.SZ,20240220,7.36,7.6,7.22,7.53,7.36,0.17,2.3098,59566.0,44424.589
5550,002791.SZ,20240220,36.57,36.62,35.65,35.98,36.13,-0.15,-0.4152,28938.06,104099.543
5551,300481.SZ,20240220,13.22,13.24,12.87,13.17,13.14,0.03,0.2283,21502.09,28097.13
5552,002467.SZ,20240220,3.84,3.84,3.84,3.84,3.49,0.35,10.0287,68449.7,26284.685
5553,300548.SZ,20240220,21.93,25.25,21.79,23.43,22.8,0.63,2.7632,259801.71,607673.049
5554,301131.SZ,20240220,31.14,31.95,30.41,31.77,31.27,0.5,1.599,14654.16,46072.038
5555,301191.SZ,20240220,75.01,80.0,73.6,76.1,76.95,-0.85,-1.1046,35628.58,273319.419
5556,300547.SZ,20240220,14.16,14.38,13.99,14.12,14.25,-0.13,-0.9123,19797.0,27926.548
5557,301297.SZ,20240220,18.5,19.68,18.03,19.44,18.71,0.73,3.9017,119232.25,226831.016
5558,300501.SZ,20240220,10.88,11.36,10.8,11.3,10.66,0.64,6.0038,36433.85,40602.178
5559,839493.BJ,20240220,44.16,48.1,43.52,44.4,45.3,-0.9,-1.9868,18082.33,82046.98
5560,873703.BJ,20240220,25.48,26.38,25.48,26.08,25.9,0.18,0.695,11972.9,31149.723
5561,001202.SZ,20240220,11.55,11.79,11.23,11.63,11.45,0.18,1.5721,32327.15,37556.571
5562,600989.SH,20240220,14.5,14.6,14.35,14.58,14.5,0.08,0.5517,138544.58,201008.573
5563,300659.SZ,20240220,14.77,15.0,14.25,14.93,14.77,0.16,1.0833,55942.8,82088.049
5564,002063.SZ,20240220,5.08,5.14,5.0,5.12,5.12,0.0,0.0,200246.59,101559.053
5565,000401.SZ,20240220,5.86,5.89,5.78,5.86,5.89,-0.03,-0.5093,104222.13,60787.105
5566,430425.BJ,20240220,20.0,20.98,19.75,20.81,20.27,0.54,2.664,19499.75,39984.545
5567,000635.SZ,20240220,6.0,6.17,5.84,6.1,6.05,0.05,0.8264,130459.0,79022.828
5568,601766.SH,20240220,5.94,6.02,5.88,5.99,5.95,0.04,0.6723,687287.08,409824.071
5569,002875.SZ,20240220,9.22,9.87,9.07,9.64,9.23,0.41,4.442,73641.96,70539.111
5570,001323.SZ,20240220,31.68,32.19,31.17,32.06,31.8,0.26,0.8176,10749.95,34154.36
5571,002097.SZ,20240220,5.77,5.78,5.65,5.71,5.86,-0.15,-2.5597,270082.75,154049.384
5572,000778.SZ,20240220,3.93,3.99,3.89,3.95,3.95,0.0,0.0,462617.37,182531.748
5573,002674.SZ,20240220,10.24,10.25,10.06,10.19,10.24,-0.05,-0.4883,17066.85,17362.548
5574,002080.SZ,20240220,14.76,14.79,14.44,14.62,14.85,-0.23,-1.5488,153736.04,223677.753
5575,300731.SZ,20240220,12.3,13.29,12.07,12.95,12.49,0.46,3.6829,50563.45,64358.571
5576,600766.SH,20240220,13.3,13.73,13.3,13.73,13.08,0.65,4.9694,9114.0,12359.409
5577,000407.SZ,20240220,2.84,2.86,2.75,2.84,2.84,0.0,0.0,135001.65,38013.999
5578,300863.SZ,20240220,36.51,36.51,35.8,36.0,36.51,-0.51,-1.3969,10136.8,36479.315
5579,300948.SZ,20240220,8.81,9.1,8.62,9.03,8.81,0.22,2.4972,52485.39,46984.043
5580,003038.SZ,20240220,29.62,31.59,28.31,30.28,29.63,0.65,2.1937,23094.95,69876.451
5581,300157.SZ,20240220,2.13,2.19,2.06,2.18,2.12,0.06,2.8302,150554.93,32358.642
5582,002815.SZ,20240220,7.84,7.92,7.71,7.88,7.87,0.01,0.1271,90858.17,70809.143
5583,301137.SZ,20240220,12.8,13.26,12.48,13.04,12.8,0.24,1.875,33961.62,44058.596
5584,000682.SZ,20240220,7.91,7.91,7.72,7.8,7.89,-0.09,-1.1407,93501.53,72772.093
5585,301199.SZ,20240220,16.28,16.77,15.83,16.68,16.28,0.4,2.457,25348.76,41896.759
5586,002912.SZ,20240220,22.08,22.08,21.2,21.72,21.73,-0.01,-0.046,51182.84,110795.614
5587,300791.SZ,20240220,31.16,31.8,29.4,30.85,31.69,-0.84,-2.6507,6659.42,20658.056
5588,002028.SZ,20240220,56.56,56.97,55.05,56.07,56.73,-0.66,-1.1634,73881.37,412047.095
5589,300906.SZ,20240220,17.04,17.28,16.71,17.17,17.04,0.13,0.7629,10665.48,18202.538
5590,300862.SZ,20240220,31.85,32.4,31.08,32.0,32.14,-0.14,-0.4356,12361.51,39046.082
5591,300931.SZ,20240220,4.72,4.86,4.62,4.81,4.78,0.03,0.6276,62558.76,29865.254
5592,601399.SH,20240220,2.75,2.75,2.72,2.74,2.74,0.0,0.0,222951.74,61047.115
5593,603173.SH,20240220,17.45,17.68,17.39,17.56,17.53,0.03,0.1711,10082.25,17692.585
5594,600540.SH,20240220,3.6,3.66,3.51,3.65,3.62,0.03,0.8287,86711.07,31136.443
5595,603255.SH,20240220,33.85,34.36,33.36,34.34,33.88,0.46,1.3577,7306.04,24838.751
5596,600177.SH,20240220,7.29,7.36,7.25,7.3,7.32,-0.02,-0.2732,226273.2,165132.969
5597,603228.SH,20240220,19.31,19.31,18.95,19.21,19.59,-0.38,-1.9398,62244.19,118961.163
5598,603326.SH,20240220,6.22,6.49,6.1,6.37,6.26,0.11,1.7572,105834.1,66731.25
5599,603221.SH,20240220,7.51,8.25,7.43,8.25,7.5,0.75,10.0,52776.15,41688.89
5600,600200.SH,20240220,8.27,8.72,8.15,8.53,8.25,0.28,3.3939,373596.54,319120.365
5601,600568.SH,20240220,1.5,1.54,1.49,1.52,1.5,0.02,1.3333,29182.8,4443.97
5602,601966.SH,20240220,20.93,21.23,20.39,20.79,21.19,-0.4,-1.8877,134286.15,278365.493
5603,600223.SH,20240220,7.99,8.16,7.9,8.1,8.02,0.08,0.9975,105692.65,84774.964
5604,600241.SH,20240220,5.28,5.51,5.1,5.47,5.25,0.22,4.1905,76764.92,40967.939
5605,603093.SH,20240220,9.86,10.24,9.73,10.13,9.86,0.27,2.7383,120376.7,120570.986
5606,600557.SH,20240220,17.09,17.69,16.9,17.51,17.22,0.29,1.6841,100891.38,176317.361
5607,600572.SH,20240220,4.81,4.9,4.76,4.88,4.82,0.06,1.2448,408850.08,198840.294
5608,600605.SH,20240220,16.96,17.83,16.5,17.83,16.21,1.62,9.9938,47815.66,82780.16
5609,603060.SH,20240220,7.3,7.3,7.02,7.24,7.26,-0.02,-0.2755,36671.1,26274.915
5610,600362.SH,20240220,18.78,19.09,18.65,18.86,18.83,0.03,0.1593,234626.7,443158.548
5611,600229.SH,20240220,6.27,6.9,6.14,6.54,6.27,0.27,4.3062,402793.78,259986.636
5612,603006.SH,20240220,8.14,8.5,7.95,8.26,8.05,0.21,2.6087,50463.15,41513.799
5613,603191.SH,20240220,13.7,13.7,13.35,13.62,13.75,-0.13,-0.9455,36561.81,49479.845
5614,600523.SH,20240220,9.94,10.2,9.81,10.13,10.03,0.1,0.997,70386.31,70393.023
5615,600329.SH,20240220,28.85,29.78,28.51,29.24,28.97,0.27,0.932,63825.54,187161.706
5616,603231.SH,20240220,17.08,17.53,16.82,17.43,17.12,0.31,1.8107,47749.48,82342.75
5617,603379.SH,20240220,39.11,43.58,38.82,43.18,39.7,3.48,8.7657,125141.61,529710.89
5618,688265.SH,20240220,25.96,26.12,25.21,25.74,25.61,0.13,0.5076,2596.87,6665.697
5619,603118.SH,20240220,6.9,7.27,6.71,7.15,6.93,0.22,3.1746,226683.96,158826.559
5620,603599.SH,20240220,14.0,14.2,13.83,14.09,14.07,0.02,0.1421,54230.97,76216.216
5621,603233.SH,20240220,24.74,24.87,24.33,24.62,24.72,-0.1,-0.4045,45933.67,112742.347
5622,603165.SH,20240220,10.0,10.46,9.85,10.25,10.06,0.19,1.8887,49251.77,50370.592
5623,603318.SH,20240220,6.01,6.1,5.92,6.06,6.05,0.01,0.1653,52379.97,31523.611
5624,603005.SH,20240220,16.6,16.85,16.33,16.75,16.83,-0.08,-0.4753,188746.97,312464.826
5625,600261.SH,20240220,2.73,2.77,2.7,2.77,2.73,0.04,1.4652,126475.0,34634.602
5626,603153.SH,20240220,16.5,18.0,15.99,18.0,16.36,1.64,10.0244,116708.16,200169.014
5627,600355.SH,20240220,2.92,3.0,2.74,3.0,2.73,0.27,9.8901,761536.33,218929.912
5628,603161.SH,20240220,12.02,12.39,11.83,12.34,12.14,0.2,1.6474,33790.21,41000.803
5629,600423.SH,20240220,2.4,2.45,2.34,2.42,2.4,0.02,0.8333,75215.59,18060.139
5630,603282.SH,20240220,20.5,20.5,19.9,20.04,20.27,-0.23,-1.1347,5391.43,10812.276
5631,603039.SH,20240220,36.37,37.07,35.8,36.95,36.85,0.1,0.2714,14466.4,52727.949
5632,600396.SH,20240220,2.29,2.39,2.23,2.36,2.28,0.08,3.5088,139710.0,32632.402
5633,603158.SH,20240220,7.0,7.04,6.89,7.03,7.0,0.03,0.4286,138697.04,96789.695
5634,000670.SZ,20240220,4.71,5.1,4.53,4.92,4.65,0.27,5.8065,426688.0,203899.813
5635,301185.SZ,20240220,15.07,15.6,14.72,15.49,15.31,0.18,1.1757,60216.14,91397.159
5636,002595.SZ,20240220,30.83,31.27,30.28,30.63,30.93,-0.3,-0.9699,31714.28,97135.547
5637,835305.BJ,20240220,17.3,18.59,16.01,16.08,14.65,1.43,9.7611,139193.93,241576.838
5638,838171.BJ,20240220,12.19,13.0,12.19,12.72,12.44,0.28,2.2508,16622.54,21114.432
5639,300193.SZ,20240220,6.35,6.46,6.24,6.44,6.4,0.04,0.625,36441.33,23355.35
5640,836942.BJ,20240220,9.65,9.79,9.54,9.75,9.62,0.13,1.3514,6395.62,6205.037
5641,601808.SH,20240220,14.6,14.67,14.42,14.56,14.67,-0.11,-0.7498,72066.95,104716.145
5642,300397.SZ,20240220,6.73,6.87,6.53,6.84,6.68,0.16,2.3952,85869.19,57537.533
5643,000663.SZ,20240220,5.53,5.86,5.45,5.77,5.55,0.22,3.964,152231.71,87034.149
5644,002165.SZ,20240220,2.88,2.92,2.8,2.92,2.9,0.02,0.6897,197658.11,56951.702
5645,002935.SZ,20240220,14.65,14.93,14.37,14.79,14.74,0.05,0.3392,28702.88,42079.871
5646,300567.SZ,20240220,55.52,57.36,55.52,56.48,56.36,0.12,0.2129,31269.66,175903.33
5647,600650.SH,20240220,7.39,7.73,7.26,7.64,7.39,0.25,3.3829,55349.62,41746.214
5648,002907.SZ,20240220,12.23,13.6,12.08,13.6,12.36,1.24,10.0324,59423.51,77966.532
5649,300847.SZ,20240220,14.65,15.27,14.04,15.08,14.71,0.37,2.5153,164624.38,242032.479
5650,002650.SZ,20240220,2.55,2.64,2.5,2.62,2.55,0.07,2.7451,154447.14,39768.955
5651,601827.SH,20240220,7.38,7.42,7.3,7.37,7.39,-0.02,-0.2706,48259.38,35532.083
5652,002187.SZ,20240220,4.81,4.83,4.72,4.82,4.83,-0.01,-0.207,52025.73,24885.416
5653,002474.SZ,20240220,4.8,4.8,4.53,4.68,4.57,0.11,2.407,338981.63,157039.925
5654,002469.SZ,20240220,4.98,4.98,4.84,4.92,4.98,-0.06,-1.2048,97184.78,47485.716
5655,003001.SZ,20240220,11.14,11.38,10.81,11.26,11.0,0.26,2.3636,26086.73,29122.243
5656,600839.SH,20240220,4.52,4.74,4.42,4.67,4.55,0.12,2.6374,2530217.6,1166687.245
5657,002462.SZ,20240220,11.56,11.77,11.33,11.64,11.58,0.06,0.5181,42093.31,48828.476
5658,300901.SZ,20240220,6.57,6.58,6.34,6.43,6.57,-0.14,-2.1309,40375.1,25936.348
5659,301348.SZ,20240220,31.68,32.45,30.84,31.98,32.14,-0.16,-0.4978,56697.05,179681.965
5660,601886.SH,20240220,5.89,6.1,5.81,6.04,5.97,0.07,1.1725,101519.02,60815.461
5661,000703.SZ,20240220,7.2,7.23,7.13,7.17,7.19,-0.02,-0.2782,115726.38,82996.163
5662,600987.SH,20240220,7.21,7.25,7.06,7.18,7.21,-0.03,-0.4161,66309.47,47445.014
5663,002862.SZ,20240220,9.85,10.18,9.46,10.03,9.84,0.19,1.9309,94395.26,93955.528
5664,000957.SZ,20240220,6.76,6.9,6.66,6.87,6.81,0.06,0.8811,108298.0,73882.717
5665,300108.SZ,20240220,2.31,2.45,2.27,2.42,2.33,0.09,3.8627,161982.5,38773.244
5666,301287.SZ,20240220,26.12,27.3,25.65,26.99,26.15,0.84,3.2122,10983.07,29024.134
5667,301109.SZ,20240220,14.48,14.57,14.38,14.52,14.58,-0.06,-0.4115,12102.46,17521.643
5668,002457.SZ,20240220,7.14,7.89,7.05,7.89,7.17,0.72,10.0418,263566.72,205048.466
5669,300720.SZ,20240220,11.69,12.36,11.55,11.91,11.48,0.43,3.7456,61034.9,72547.959
5670,300519.SZ,20240220,11.05,11.69,10.87,11.43,11.14,0.29,2.6032,41065.1,46660.081
5671,600929.SH,20240220,5.66,5.72,5.53,5.7,5.68,0.02,0.3521,151606.7,85626.402
5672,601083.SH,20240220,9.92,10.07,9.72,10.07,9.99,0.08,0.8008,161545.0,160544.036
5673,301408.SZ,20240220,11.27,12.14,11.23,11.93,11.41,0.52,4.5574,48724.12,57428.908
5674,000776.SZ,20240220,13.88,14.04,13.8,13.97,13.9,0.07,0.5036,341687.9,475855.088
5675,002623.SZ,20240220,20.91,21.1,20.44,21.0,20.93,0.07,0.3344,19357.52,40238.343
5676,301345.SZ,20240220,52.4,53.5,50.68,52.18,52.75,-0.57,-1.0806,5481.51,28585.021
5677,830779.BJ,20240220,26.61,27.58,26.61,27.33,26.81,0.52,1.9396,2155.61,5852.352
5678,002538.SZ,20240220,4.84,4.92,4.77,4.88,4.87,0.01,0.2053,53278.0,25946.688
5679,600025.SH,20240220,9.24,9.4,9.15,9.36,9.22,0.14,1.5184,257655.32,239952.6
5680,300033.SZ,20240220,126.98,128.3,124.97,127.2,128.8,-1.6,-1.2422,77894.7,987799.815
5681,000520.SZ,20240220,2.13,2.15,2.08,2.12,2.13,-0.01,-0.4695,71847.0,15139.665
5682,600070.SH,20240220,1.62,1.71,1.6,1.71,1.63,0.08,4.908,50229.47,8341.3
5683,301016.SZ,20240220,12.48,12.77,12.09,12.67,12.36,0.31,2.5081,26074.12,32525.92
5684,600967.SH,20240220,7.64,7.67,7.54,7.66,7.64,0.02,0.2618,86663.73,66031.64
5685,002612.SZ,20240220,17.11,17.16,16.79,17.0,17.18,-0.18,-1.0477,49444.95,83810.673
5686,300694.SZ,20240220,8.57,8.71,8.35,8.66,8.61,0.05,0.5807,43363.96,37254.59
5687,300570.SZ,20240220,36.14,39.87,35.91,38.4,37.62,0.78,2.0734,275648.41,1051834.051
5688,002262.SZ,20240220,24.67,24.92,24.31,24.7,24.63,0.07,0.2842,95224.47,234528.421
5689,000027.SZ,20240220,6.48,6.52,6.41,6.47,6.48,-0.01,-0.1543,229135.89,148267.966
5690,002160.SZ,20240220,3.03,3.05,2.96,3.05,3.03,0.02,0.6601,108879.64,32892.801
5691,003006.SZ,20240220,15.08,15.08,14.61,14.85,15.13,-0.28,-1.8506,21204.0,31310.36
5692,002420.SZ,20240220,3.55,3.66,3.45,3.63,3.54,0.09,2.5424,114934.01,41299.783
5693,301055.SZ,20240220,9.17,9.3,8.94,9.23,9.19,0.04,0.4353,19615.38,17990.571
5694,600062.SH,20240220,19.12,19.55,18.77,19.38,19.12,0.26,1.3598,97357.4,188008.125
5695,836961.BJ,20240220,18.2,19.57,18.04,19.09,18.64,0.45,2.4142,33024.62,62485.683
5696,002561.SZ,20240220,8.1,8.17,7.91,8.1,8.18,-0.08,-0.978,158481.1,127897.888
5697,601390.SH,20240220,6.32,6.38,6.26,6.35,6.34,0.01,0.1577,1260723.75,798094.773
5698,600097.SH,20240220,7.4,7.56,7.16,7.52,7.41,0.11,1.4845,76260.85,56442.708
5699,301505.SZ,20240220,22.99,26.79,22.34,24.29,22.87,1.42,6.209,35232.52,84838.447
5700,300532.SZ,20240220,12.95,13.03,12.75,12.99,13.13,-0.14,-1.0663,95258.55,122598.738
5701,000973.SZ,20240220,3.73,3.77,3.67,3.75,3.76,-0.01,-0.266,174918.78,65074.865
5702,832419.BJ,20240220,10.25,10.45,10.2,10.37,10.2,0.17,1.6667,3381.54,3502.541
5703,301378.SZ,20240220,28.0,28.68,26.65,28.66,27.89,0.77,2.7608,10134.83,28470.549
5704,002968.SZ,20240220,8.48,8.66,8.26,8.64,8.54,0.1,1.171,42162.35,35667.273
5705,002069.SZ,20240220,3.06,3.08,2.98,3.05,3.07,-0.02,-0.6515,107013.0,32509.879
5706,001324.SZ,20240220,16.71,16.99,16.16,16.89,16.86,0.03,0.1779,32737.75,54731.046
5707,002337.SZ,20240220,4.13,4.23,4.04,4.19,4.12,0.07,1.699,152433.42,63232.417
5708,002995.SZ,20240220,14.51,15.96,14.5,15.86,14.51,1.35,9.3039,144836.27,222787.327
5709,300234.SZ,20240220,3.5,3.58,3.41,3.57,3.5,0.07,2.0,79537.92,27881.295
5710,301012.SZ,20240220,13.3,14.84,13.07,14.15,13.24,0.91,6.8731,59799.81,83879.602
5711,601611.SH,20240220,7.04,7.05,6.95,7.01,7.03,-0.02,-0.2845,152192.01,106504.973
5712,002065.SZ,20240220,5.38,5.43,5.3,5.42,5.41,0.01,0.1848,271147.08,146174.937
5713,300919.SZ,20240220,46.09,46.09,44.7,45.07,46.19,-1.12,-2.4248,26556.33,120141.347
5714,600775.SH,20240220,8.88,9.8,8.66,9.8,8.91,0.89,9.9888,471630.1,434840.377
5715,601728.SH,20240220,5.96,6.12,5.93,6.02,6.0,0.02,0.3333,1926781.82,1161572.549
5716,301219.SZ,20240220,33.89,34.08,33.19,33.88,33.91,-0.03,-0.0885,16168.54,54219.486
5717,002884.SZ,20240220,18.6,18.99,18.18,18.94,18.98,-0.04,-0.2107,23302.57,43243.171
5718,300789.SZ,20240220,15.48,15.65,14.84,15.62,15.48,0.14,0.9044,27876.15,42941.681
5719,871396.BJ,20240220,11.05,11.78,10.96,11.73,11.35,0.38,3.348,23462.38,26841.131
5720,300147.SZ,20240220,3.5,3.69,3.4,3.62,3.5,0.12,3.4286,169501.07,60786.575
5721,002093.SZ,20240220,6.62,6.73,6.46,6.67,6.63,0.04,0.6033,148697.01,98648.253
5722,002240.SZ,20240220,19.98,20.18,19.74,20.15,20.1,0.05,0.2488,118605.24,236819.309
5723,600710.SH,20240220,7.5,7.81,7.35,7.8,7.47,0.33,4.4177,175460.81,133749.34
5724,300035.SZ,20240220,8.35,8.42,8.19,8.34,8.42,-0.08,-0.9501,86408.14,71575.211
